name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A01	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A02	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A03	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A04	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A05	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A06	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A07	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A08	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A09	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A27	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A28	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
