name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A27	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A28	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A29	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A30	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A31	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A32	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A33	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A34	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A35	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A36	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A37	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A38	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A39	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A40	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A41	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A42	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
