name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch	status	status_description
A1	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A2	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A3	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A4	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A5	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A6	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A7	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A8	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A9	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A10	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A11	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A12	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A13	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A14	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A15	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A16	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A17	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A18	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A19	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A20	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A21	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A22	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A23	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A24	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A25	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A26	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A27	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A28	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A29	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A30	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A31	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A32	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A33	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A34	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A35	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A36	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A37	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A38	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A39	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A40	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	artifact
A41	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A42	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	seizure onset zone
A43	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A44	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A45	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A46	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
A47	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A48	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A49	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	good	n/a
A50	ECOG	µV	0.016	300	n/a	n/a	1000	n/a	n/a	bad	spiking
